id,title,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
90015,Bandidos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90019,Magnum Cop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90029,The Mad Butcher,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9003,Hellraiser,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90030,The Monster of Piedras Blancas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
90034,The Tale of the Fox,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9005,The Ice Harvest,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90052,The Sign of Four,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90056,The Cameraman's Revenge,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90061,American Mullet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90063,Vampires in Havana,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
9007,Just Like Heaven,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
90079,Dirty O'Neil,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9008,The Insider,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90086,Devil's Angels,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,Dark Water,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
90092,Street Law,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
90094,Mean Frank and Crazy Tony,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,City Lights,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9010,Silentium,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90100,Emergency Squad,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9011,The Prophecy 3: The Ascent,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
90110,Down and Dirty Duck,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90118,A Little Bit Zombie,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9012,Jackass: The Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90121,Death Force,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90122,The Trouble with Bliss,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90125,Marley,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013,Midnight Run,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90147,Life Without Principle,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90148,Of Love and Shadows,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,Treasure Planet,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
90164,The Green Inferno,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9017,Outpost,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90171,Cenizas del Paraiso,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
902,The City of Lost Children,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9021,The Santa Clause 2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90214,Cosi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9022,All the Boys Love Mandy Lane,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
90228,Yoyo,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9023,Spirit: Stallion of the Cimarron,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90231,Kill Zombie!,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9024,For Love or Money,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9025,Dog Days,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9026,The Importance of Being Earnest,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
9027,The Guru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90272,The Fern Flower,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9028,The Great Silence,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9029,What Happens in Vegas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90291,Stalker,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
903,Cool Hand Luke,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,The Eye,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9031,I'm for the Hippopotamus,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90319,The Tale of Tsar Saltan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9032,Big Daddy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90324,The English Surgeon,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9033,The Prophecy II,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9034,The Banger Sisters,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9035,Slither,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
90351,Sympathy for the Underdog,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
90358,General Spanky,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9036,Eight Below,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
90369,Now Is Good,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9037,Grease 2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
90376,"Love, Cheat & Steal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9038,The Heartbreak Kid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90387,Gran Paradiso,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9039,Trapped,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90395,Just Imagine,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9040,Serpico,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90406,Tribute to a Bad Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9041,One Deadly Summer,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
90414,"I Love You, Don't Touch Me!",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9042,The Cave,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9043,The Family Stone,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9044,Tristan & Isolde,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9045,Amen.,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90460,Whistling in the Dark,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90461,Whistling in Dixie,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90465,Whistling in Brooklyn,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9048,A Chinese Ghost Story III,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
905,Pandora's Box,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
9050,A Chinese Ghost Story II,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
90503,Mira,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90509,"Exhausted: John C. Holmes, the Real Story",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9051,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90511,Welfare,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90517,The Traveling Executioner,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90523,Dark Journey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9053,DOA: Dead or Alive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90532,Shala,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9054,Gone Fishin',0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90540,The Price of Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9056,Police Story,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90560,Red Angel,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
90563,The April Fools,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9057,Terminal Velocity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9058,Only You,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
90582,Tales from Muppetland: The Frog Prince,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
9059,Tales from the Crypt: Demon Knight,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
90590,Policewomen,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,Dumplings,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90603,Beauty Is Embarrassing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9061,Just Cause,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
90616,Future War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90617,Walter Defends Sarajevo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9062,Love Story,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9063,The Element of Crime,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
90634,Hum Tumhare Hain Sanam,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
9064,Hellbound: Hellraiser II,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
90645,Fanatics,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9065,Europa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90652,Decoder,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
90659,The American Ruling Class,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9066,The Brady Bunch Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9067,Tank Girl,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
907,Doctor Zhivago,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9070,Mighty Morphin Power Rangers: The Movie,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
9071,Living in Oblivion,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90715,Greaser's Palace,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9072,Little Man,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90720,The Hellbenders,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
90726,Hate for Hate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90728,Hammer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9073,Free Willy 2 - The Adventure Home,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9074,The Man,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9075,Black Book,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
9076,Nur über meine Leiche,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90762,"Goodbye, 20th Century",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9077,Tarantula,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
90770,The Vanquished,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9078,The Sword in the Stone,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90781,Crac,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90785,Back in Business,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9079,Dying Young,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
90799,Hi Diddle Diddle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9080,Spies Like Us,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90800,Hi-De-Ho,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90802,The Last Round,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
90806,Hot T-Shirts,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90807,Home of the Brave,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9081,Waking Life,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90816,Treasure of the Four Crowns,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,Blind Spot: Hitler's Secretary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9084,The Little Polar Bear,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
90843,Baishe Srabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9085,Harlem Nights,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,Young Guns II,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9087,The American President,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
90873,Last Days Here,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90879,"Skatetown, U.S.A.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90888,Monster High,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9089,Home for the Holidays,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
909,Meet Me in St. Louis,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90908,Trans-Europ-Express,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90909,Sisyphus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9091,Sudden Death,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9092,Snow White: A Tale of Terror,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
90928,Rhyme & Reason,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9093,The Four Feathers,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
90932,"Listen, Darling",0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
90944,Tragic Ceremony,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
90949,Pets,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9095,Mary Reilly,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
90955,The Sky Dragon,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90956,The Feathered Serpent,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90957,Hold Your Man,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9096,Medicine Man,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90966,Magic Town,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90967,"When You Comin' Back, Red Ryder?",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90968,Plymouth Adventure,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90974,The Light at the Edge of the World,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90978,The Male Animal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9098,Regular Guys,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90980,On Our Merry Way,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9099,Sgt. Bilko,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90992,Toilet,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Land Without Bread,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,The Big Sleep,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9100,The Craft,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
91001,The Marriage Chronicles,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91007,The Saint of Gamblers,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9101,Down Periscope,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91010,Game Change,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
91018,Linotype: The Film,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Screamers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9103,The Quest,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91030,This Ain’t California,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9104,Buffalo Soldiers,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
91045,Money Play$,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91052,18 Years Old and Rising,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91060,Johnny Yuma,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91063,It's a Bikini World,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91067,The Ditch,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91070,L!fe Happens,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91073,Late Autumn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91076,Illuminata,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91088,The King of Pigs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91094,The Masseurs and a Woman,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
911,The Bank Dick,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91101,Crave,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91122,16 to Life,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91138,The Horseplayer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91150,Apart from You,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91181,Thirteen Women,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
91186,A Simple Life,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91198,Trapped in the Closet: Chapters 13-22,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
912,The Thomas Crown Affair,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
91207,A Woman's Tale,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91208,Souls for Sale,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
91217,Men Don't Leave,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91226,Demon Lover Diary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91237,Loner,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
91245,Battle Circus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91255,Death Walks at Midnight,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
91259,Lady Cocoa,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
91261,The Story of Asya Klyachina,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
91262,Blood of the Beasts,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91265,Lightning Bolt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91266,Lioness,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91292,Black Pond,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,The Thomas Crown Affair,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
91311,The Trouble with the Truth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91314,Transformers: Age of Extinction,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91316,Deadline,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
91322,Good for Nothing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91325,Looking for Lenny,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91333,Recoil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91334,Bad Blood: A Cautionary Tale,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91339,Kill Zone,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
91342,Barbie in A Mermaid Tale 2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91343,It's a Small World,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91352,The Swell Season,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
91356,Comic-Con Episode IV: A Fan's Hope,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91367,Sing Your Song,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91380,Les aventures d'Arsène Lupin,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91390,The Innocent,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
91391,The Overbrook Brothers,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91396,The Dark Wind,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
914,The Great Dictator,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91410,Kinetta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91417,Dragons: Gift of the Night Fury,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91419,All the Brothers Were Valiant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91422,"Not With My Wife, You Don't!",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91426,Princess Yang Kwei Fei,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
91443,Chronic Town,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91445,The Telephone,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91456,Top Banana,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91459,Italianamerican,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91470,Mammy,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91471,Man Friday,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91472,Man from Del Rio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91480,Mockery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
91487,State of Siege,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91548,Ring of Fire II: Blood and Steel,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91549,The Moth Diaries,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91550,Violet & Daisy,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91551,Death of a Superhero,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91552,The Year of the Tiger,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91556,Heartbreakers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91563,Black Sun,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91571,And Hope to Die,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91580,Cool Blue,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91583,Perfect Friday,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91584,J.A.C.E.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91586,Insidious: Chapter 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91598,The Red Dwarf,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
